needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,70,0.950,PH-2,Cow(3)(39.666667),0.991,Cw-1311,Cow
3,70,0.950,PH-2,Cow(3)(39.666667),0.990,Cw-1255,Cow
3,70,0.950,PH-2,Cow(3)(39.666667),0.988,Cw-1299,Cow
