1,0.970,Dog,23-5,156,129,0,285,0.547,0.547,	1,0.970,Dog,23-5,151,38,0,189,0.799,0.799,
2,0.970,Dog,23-5,135,170,0,305,0.443,0.443,	2,0.970,Dog,23-5,133,56,0,189,0.704,0.704,
3,0.970,Dog,23-5,130,144,0,274,0.474,0.474,	3,0.970,Dog,23-5,132,57,0,189,0.698,0.698,
4,0.970,Dog,23-5,122,149,0,271,0.450,0.450,	4,0.970,Dog,23-5,123,66,0,189,0.651,0.651,
5,0.970,Dog,23-5,116,146,0,262,0.443,0.443,	5,0.970,Dog,23-5,118,71,0,189,0.624,0.624,
6,0.970,Dog,23-5,109,138,0,247,0.441,0.441,	6,0.970,Dog,23-5,110,79,0,189,0.582,0.582,
7,0.970,Dog,23-5,105,140,0,245,0.429,0.429,	7,0.970,Dog,23-5,106,83,0,189,0.561,0.561,
8,0.970,Dog,23-5,102,130,0,232,0.440,0.440,	8,0.970,Dog,23-5,103,86,0,189,0.545,0.545,
9,0.970,Dog,23-5,92,124,0,216,0.426,0.426,	9,0.970,Dog,23-5,95,94,0,189,0.503,0.503,
10,0.970,Dog,23-5,88,127,0,215,0.409,0.409,	10,0.970,Dog,23-5,92,97,0,189,0.487,0.487,
11,0.970,Dog,23-5,88,130,0,218,0.404,0.404,	11,0.970,Dog,23-5,92,97,0,189,0.487,0.487,
12,0.970,Dog,23-5,86,129,0,215,0.400,0.400,	12,0.970,Dog,23-5,90,99,0,189,0.476,0.476,
13,0.970,Dog,23-5,84,128,0,212,0.396,0.396,	13,0.970,Dog,23-5,88,101,0,189,0.466,0.466,
14,0.970,Dog,23-5,83,133,0,216,0.384,0.384,	14,0.970,Dog,23-5,86,103,0,189,0.455,0.455,
15,0.970,Dog,23-5,82,135,0,217,0.378,0.378,	15,0.970,Dog,23-5,85,104,0,189,0.450,0.450,
16,0.970,Dog,23-5,84,139,0,223,0.377,0.377,	16,0.970,Dog,23-5,87,102,0,189,0.460,0.460,
17,0.970,Dog,23-5,80,134,0,214,0.374,0.374,	17,0.970,Dog,23-5,83,106,0,189,0.439,0.439,
