1,0.900,Human,23-5,2171,271,0,2442,0.889,0.889,	1,0.900,Human,23-5,2173,154,0,2327,0.934,0.934,
2,0.900,Human,23-5,2168,436,0,2604,0.833,0.833,	2,0.900,Human,23-5,2167,160,0,2327,0.931,0.931,
3,0.900,Human,23-5,2172,423,0,2595,0.837,0.837,	3,0.900,Human,23-5,2169,158,0,2327,0.932,0.932,
4,0.900,Human,23-5,2162,462,0,2624,0.824,0.824,	4,0.900,Human,23-5,2163,164,0,2327,0.930,0.930,
5,0.900,Human,23-5,2167,478,0,2645,0.819,0.819,	5,0.900,Human,23-5,2168,159,0,2327,0.932,0.932,
6,0.900,Human,23-5,2165,541,0,2706,0.800,0.800,	6,0.900,Human,23-5,2165,162,0,2327,0.930,0.930,
7,0.900,Human,23-5,2159,561,0,2720,0.794,0.794,	7,0.900,Human,23-5,2162,165,0,2327,0.929,0.929,
8,0.900,Human,23-5,2163,604,0,2767,0.782,0.782,	8,0.900,Human,23-5,2168,159,0,2327,0.932,0.932,
9,0.900,Human,23-5,2150,636,0,2786,0.772,0.772,	9,0.900,Human,23-5,2154,173,0,2327,0.926,0.926,
10,0.900,Human,23-5,2136,666,0,2802,0.762,0.762,	10,0.900,Human,23-5,2140,187,0,2327,0.920,0.920,
11,0.900,Human,23-5,2143,686,0,2829,0.758,0.758,	11,0.900,Human,23-5,2148,179,0,2327,0.923,0.923,
12,0.900,Human,23-5,2139,718,0,2857,0.749,0.749,	12,0.900,Human,23-5,2144,183,0,2327,0.921,0.921,
13,0.900,Human,23-5,2140,727,0,2867,0.746,0.746,	13,0.900,Human,23-5,2145,182,0,2327,0.922,0.922,
14,0.900,Human,23-5,2138,762,0,2900,0.737,0.737,	14,0.900,Human,23-5,2143,184,0,2327,0.921,0.921,
15,0.900,Human,23-5,2134,783,0,2917,0.732,0.732,	15,0.900,Human,23-5,2139,188,0,2327,0.919,0.919,
16,0.900,Human,23-5,2129,800,0,2929,0.727,0.727,	16,0.900,Human,23-5,2134,193,0,2327,0.917,0.917,
17,0.900,Human,23-5,2123,819,0,2942,0.722,0.722,	17,0.900,Human,23-5,2128,199,0,2327,0.914,0.914,
