1,0.950,Human,16-23,1727,362,0,2089,0.827,0.827,	1,0.950,Human,16-23,1729,147,0,1876,0.922,0.922,
2,0.950,Human,16-23,1725,547,0,2272,0.759,0.759,	2,0.950,Human,16-23,1717,159,0,1876,0.915,0.915,
3,0.950,Human,16-23,1705,515,0,2220,0.768,0.768,	3,0.950,Human,16-23,1695,181,0,1876,0.904,0.904,
4,0.950,Human,16-23,1722,571,0,2293,0.751,0.751,	4,0.950,Human,16-23,1709,167,0,1876,0.911,0.911,
5,0.950,Human,16-23,1722,593,0,2315,0.744,0.744,	5,0.950,Human,16-23,1706,170,0,1876,0.909,0.909,
6,0.950,Human,16-23,1729,646,0,2375,0.728,0.728,	6,0.950,Human,16-23,1708,168,0,1876,0.910,0.910,
7,0.950,Human,16-23,1727,671,0,2398,0.720,0.720,	7,0.950,Human,16-23,1701,175,0,1876,0.907,0.907,
8,0.950,Human,16-23,1734,722,0,2456,0.706,0.706,	8,0.950,Human,16-23,1707,169,0,1876,0.910,0.910,
9,0.950,Human,16-23,1719,746,0,2465,0.697,0.697,	9,0.950,Human,16-23,1692,184,0,1876,0.902,0.902,
10,0.950,Human,16-23,1733,781,0,2514,0.689,0.689,	10,0.950,Human,16-23,1697,179,0,1876,0.905,0.905,
11,0.950,Human,16-23,1719,796,0,2515,0.683,0.683,	11,0.950,Human,16-23,1680,196,0,1876,0.896,0.896,
12,0.950,Human,16-23,1727,818,0,2545,0.679,0.679,	12,0.950,Human,16-23,1682,194,0,1876,0.897,0.897,
13,0.950,Human,16-23,1722,834,0,2556,0.674,0.674,	13,0.950,Human,16-23,1673,203,0,1876,0.892,0.892,
14,0.950,Human,16-23,1727,839,0,2566,0.673,0.673,	14,0.950,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.950,Human,16-23,1729,858,0,2587,0.668,0.668,	15,0.950,Human,16-23,1676,200,0,1876,0.893,0.893,
16,0.950,Human,16-23,1735,877,0,2612,0.664,0.664,	16,0.950,Human,16-23,1676,200,0,1876,0.893,0.893,
17,0.950,Human,16-23,1747,887,0,2634,0.663,0.663,	17,0.950,Human,16-23,1686,190,0,1876,0.899,0.899,
