1,0.500,Dog,16-23,97,72,0,169,0.574,0.574,	1,0.500,Dog,16-23,100,38,0,138,0.725,0.725,
2,0.500,Dog,16-23,89,107,0,196,0.454,0.454,	2,0.500,Dog,16-23,87,51,0,138,0.630,0.630,
3,0.500,Dog,16-23,77,99,0,176,0.438,0.438,	3,0.500,Dog,16-23,78,60,0,138,0.565,0.565,
4,0.500,Dog,16-23,74,82,0,156,0.474,0.474,	4,0.500,Dog,16-23,77,61,0,138,0.558,0.558,
5,0.500,Dog,16-23,79,88,0,167,0.473,0.473,	5,0.500,Dog,16-23,79,59,0,138,0.572,0.572,
6,0.500,Dog,16-23,72,82,0,154,0.468,0.468,	6,0.500,Dog,16-23,73,65,0,138,0.529,0.529,
7,0.500,Dog,16-23,66,75,0,141,0.468,0.468,	7,0.500,Dog,16-23,67,71,0,138,0.486,0.486,
8,0.500,Dog,16-23,58,71,0,129,0.450,0.450,	8,0.500,Dog,16-23,60,78,0,138,0.435,0.435,
9,0.500,Dog,16-23,56,67,0,123,0.455,0.455,	9,0.500,Dog,16-23,58,80,0,138,0.420,0.420,
10,0.500,Dog,16-23,55,67,0,122,0.451,0.451,	10,0.500,Dog,16-23,56,82,0,138,0.406,0.406,
11,0.500,Dog,16-23,55,69,0,124,0.444,0.444,	11,0.500,Dog,16-23,56,82,0,138,0.406,0.406,
12,0.500,Dog,16-23,54,68,0,122,0.443,0.443,	12,0.500,Dog,16-23,55,83,0,138,0.399,0.399,
13,0.500,Dog,16-23,53,67,0,120,0.442,0.442,	13,0.500,Dog,16-23,54,84,0,138,0.391,0.391,
14,0.500,Dog,16-23,51,72,0,123,0.415,0.415,	14,0.500,Dog,16-23,52,86,0,138,0.377,0.377,
15,0.500,Dog,16-23,52,70,0,122,0.426,0.426,	15,0.500,Dog,16-23,53,85,0,138,0.384,0.384,
16,0.500,Dog,16-23,52,70,0,122,0.426,0.426,	16,0.500,Dog,16-23,53,85,0,138,0.384,0.384,
17,0.500,Dog,16-23,51,66,0,117,0.436,0.436,	17,0.500,Dog,16-23,52,86,0,138,0.377,0.377,
