1,0.980,Human,16-23,1724,352,0,2076,0.830,0.830,	1,0.980,Human,16-23,1727,144,5,1876,0.923,0.921,
2,0.980,Human,16-23,1722,533,0,2255,0.764,0.764,	2,0.980,Human,16-23,1715,156,5,1876,0.917,0.914,
3,0.980,Human,16-23,1704,503,0,2207,0.772,0.772,	3,0.980,Human,16-23,1695,176,5,1876,0.906,0.904,
4,0.980,Human,16-23,1721,561,0,2282,0.754,0.754,	4,0.980,Human,16-23,1709,162,5,1876,0.913,0.911,
5,0.980,Human,16-23,1722,583,0,2305,0.747,0.747,	5,0.980,Human,16-23,1707,164,5,1876,0.912,0.910,
6,0.980,Human,16-23,1728,636,0,2364,0.731,0.731,	6,0.980,Human,16-23,1708,163,5,1876,0.913,0.910,
7,0.980,Human,16-23,1726,660,0,2386,0.723,0.723,	7,0.980,Human,16-23,1701,170,5,1876,0.909,0.907,
8,0.980,Human,16-23,1735,712,0,2447,0.709,0.709,	8,0.980,Human,16-23,1709,162,5,1876,0.913,0.911,
9,0.980,Human,16-23,1719,735,0,2454,0.700,0.700,	9,0.980,Human,16-23,1693,178,5,1876,0.905,0.902,
10,0.980,Human,16-23,1732,767,0,2499,0.693,0.693,	10,0.980,Human,16-23,1697,174,5,1876,0.907,0.905,
11,0.980,Human,16-23,1719,780,0,2499,0.688,0.688,	11,0.980,Human,16-23,1681,190,5,1876,0.898,0.896,
12,0.980,Human,16-23,1727,804,0,2531,0.682,0.682,	12,0.980,Human,16-23,1683,188,5,1876,0.900,0.897,
13,0.980,Human,16-23,1722,819,0,2541,0.678,0.678,	13,0.980,Human,16-23,1674,197,5,1876,0.895,0.892,
14,0.980,Human,16-23,1726,821,0,2547,0.678,0.678,	14,0.980,Human,16-23,1676,195,5,1876,0.896,0.893,
15,0.980,Human,16-23,1728,840,0,2568,0.673,0.673,	15,0.980,Human,16-23,1676,195,5,1876,0.896,0.893,
16,0.980,Human,16-23,1735,857,0,2592,0.669,0.669,	16,0.980,Human,16-23,1677,194,5,1876,0.896,0.894,
17,0.980,Human,16-23,1746,869,0,2615,0.668,0.668,	17,0.980,Human,16-23,1686,185,5,1876,0.901,0.899,
