1,0.980,Bat,23-5,37,17,0,54,0.685,0.685,	1,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
2,0.980,Bat,23-5,37,20,0,57,0.649,0.649,	2,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
3,0.980,Bat,23-5,37,19,0,56,0.661,0.661,	3,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
4,0.980,Bat,23-5,37,24,0,61,0.607,0.607,	4,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
5,0.980,Bat,23-5,37,21,0,58,0.638,0.638,	5,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
6,0.980,Bat,23-5,37,22,0,59,0.627,0.627,	6,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
7,0.980,Bat,23-5,37,27,0,64,0.578,0.578,	7,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
8,0.980,Bat,23-5,37,27,0,64,0.578,0.578,	8,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
9,0.980,Bat,23-5,37,27,0,64,0.578,0.578,	9,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
10,0.980,Bat,23-5,37,32,0,69,0.536,0.536,	10,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
11,0.980,Bat,23-5,37,34,0,71,0.521,0.521,	11,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
12,0.980,Bat,23-5,37,35,0,72,0.514,0.514,	12,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
13,0.980,Bat,23-5,37,35,0,72,0.514,0.514,	13,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
14,0.980,Bat,23-5,37,35,0,72,0.514,0.514,	14,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
15,0.980,Bat,23-5,37,37,0,74,0.500,0.500,	15,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
16,0.980,Bat,23-5,37,40,0,77,0.481,0.481,	16,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
17,0.980,Bat,23-5,37,40,0,77,0.481,0.481,	17,0.980,Bat,23-5,37,1,0,38,0.974,0.974,
