1,0.980,Dog,23-5,156,127,0,283,0.551,0.551,	1,0.980,Dog,23-5,151,38,0,189,0.799,0.799,
2,0.980,Dog,23-5,135,168,0,303,0.446,0.446,	2,0.980,Dog,23-5,133,56,0,189,0.704,0.704,
3,0.980,Dog,23-5,130,142,0,272,0.478,0.478,	3,0.980,Dog,23-5,132,57,0,189,0.698,0.698,
4,0.980,Dog,23-5,122,149,0,271,0.450,0.450,	4,0.980,Dog,23-5,123,66,0,189,0.651,0.651,
5,0.980,Dog,23-5,116,145,0,261,0.444,0.444,	5,0.980,Dog,23-5,118,71,0,189,0.624,0.624,
6,0.980,Dog,23-5,109,136,0,245,0.445,0.445,	6,0.980,Dog,23-5,110,79,0,189,0.582,0.582,
7,0.980,Dog,23-5,105,137,0,242,0.434,0.434,	7,0.980,Dog,23-5,106,83,0,189,0.561,0.561,
8,0.980,Dog,23-5,102,128,0,230,0.443,0.443,	8,0.980,Dog,23-5,103,86,0,189,0.545,0.545,
9,0.980,Dog,23-5,92,122,0,214,0.430,0.430,	9,0.980,Dog,23-5,95,94,0,189,0.503,0.503,
10,0.980,Dog,23-5,88,125,0,213,0.413,0.413,	10,0.980,Dog,23-5,92,97,0,189,0.487,0.487,
11,0.980,Dog,23-5,88,127,0,215,0.409,0.409,	11,0.980,Dog,23-5,92,97,0,189,0.487,0.487,
12,0.980,Dog,23-5,87,125,0,212,0.410,0.410,	12,0.980,Dog,23-5,91,98,0,189,0.481,0.481,
13,0.980,Dog,23-5,84,123,0,207,0.406,0.406,	13,0.980,Dog,23-5,88,101,0,189,0.466,0.466,
14,0.980,Dog,23-5,84,127,0,211,0.398,0.398,	14,0.980,Dog,23-5,87,102,0,189,0.460,0.460,
15,0.980,Dog,23-5,82,130,0,212,0.387,0.387,	15,0.980,Dog,23-5,85,104,0,189,0.450,0.450,
16,0.980,Dog,23-5,83,132,0,215,0.386,0.386,	16,0.980,Dog,23-5,86,103,0,189,0.455,0.455,
17,0.980,Dog,23-5,80,128,0,208,0.385,0.385,	17,0.980,Dog,23-5,83,106,0,189,0.439,0.439,
