1,0.980,Dog,16-23,96,72,0,168,0.571,0.571,	1,0.980,Dog,16-23,99,37,2,138,0.728,0.717,
2,0.980,Dog,16-23,88,107,0,195,0.451,0.451,	2,0.980,Dog,16-23,86,50,2,138,0.632,0.623,
3,0.980,Dog,16-23,76,101,0,177,0.429,0.429,	3,0.980,Dog,16-23,77,59,2,138,0.566,0.558,
4,0.980,Dog,16-23,73,83,0,156,0.468,0.468,	4,0.980,Dog,16-23,76,60,2,138,0.559,0.551,
5,0.980,Dog,16-23,78,89,0,167,0.467,0.467,	5,0.980,Dog,16-23,78,58,2,138,0.574,0.565,
6,0.980,Dog,16-23,71,85,0,156,0.455,0.455,	6,0.980,Dog,16-23,72,64,2,138,0.529,0.522,
7,0.980,Dog,16-23,65,79,0,144,0.451,0.451,	7,0.980,Dog,16-23,66,70,2,138,0.485,0.478,
8,0.980,Dog,16-23,57,76,0,133,0.429,0.429,	8,0.980,Dog,16-23,59,77,2,138,0.434,0.428,
9,0.980,Dog,16-23,55,72,0,127,0.433,0.433,	9,0.980,Dog,16-23,57,79,2,138,0.419,0.413,
10,0.980,Dog,16-23,54,71,0,125,0.432,0.432,	10,0.980,Dog,16-23,55,81,2,138,0.404,0.399,
11,0.980,Dog,16-23,54,73,0,127,0.425,0.425,	11,0.980,Dog,16-23,55,81,2,138,0.404,0.399,
12,0.980,Dog,16-23,53,72,0,125,0.424,0.424,	12,0.980,Dog,16-23,54,82,2,138,0.397,0.391,
13,0.980,Dog,16-23,52,71,0,123,0.423,0.423,	13,0.980,Dog,16-23,53,83,2,138,0.390,0.384,
14,0.980,Dog,16-23,51,77,0,128,0.398,0.398,	14,0.980,Dog,16-23,52,84,2,138,0.382,0.377,
15,0.980,Dog,16-23,51,75,0,126,0.405,0.405,	15,0.980,Dog,16-23,52,84,2,138,0.382,0.377,
16,0.980,Dog,16-23,51,75,0,126,0.405,0.405,	16,0.980,Dog,16-23,52,84,2,138,0.382,0.377,
17,0.980,Dog,16-23,50,71,0,121,0.413,0.413,	17,0.980,Dog,16-23,51,85,2,138,0.375,0.370,
