1,0.990,Dog,16-23,96,70,0,166,0.578,0.578,	1,0.990,Dog,16-23,99,35,4,138,0.739,0.717,
2,0.990,Dog,16-23,88,101,0,189,0.466,0.466,	2,0.990,Dog,16-23,86,48,4,138,0.642,0.623,
3,0.990,Dog,16-23,77,95,0,172,0.448,0.448,	3,0.990,Dog,16-23,78,56,4,138,0.582,0.565,
4,0.990,Dog,16-23,73,80,0,153,0.477,0.477,	4,0.990,Dog,16-23,76,58,4,138,0.567,0.551,
5,0.990,Dog,16-23,79,85,0,164,0.482,0.482,	5,0.990,Dog,16-23,79,55,4,138,0.590,0.572,
6,0.990,Dog,16-23,73,81,0,154,0.474,0.474,	6,0.990,Dog,16-23,74,60,4,138,0.552,0.536,
7,0.990,Dog,16-23,67,77,0,144,0.465,0.465,	7,0.990,Dog,16-23,68,66,4,138,0.507,0.493,
8,0.990,Dog,16-23,60,76,0,136,0.441,0.441,	8,0.990,Dog,16-23,62,72,4,138,0.463,0.449,
9,0.990,Dog,16-23,58,74,0,132,0.439,0.439,	9,0.990,Dog,16-23,60,74,4,138,0.448,0.435,
10,0.990,Dog,16-23,57,74,0,131,0.435,0.435,	10,0.990,Dog,16-23,58,76,4,138,0.433,0.420,
11,0.990,Dog,16-23,57,73,0,130,0.438,0.438,	11,0.990,Dog,16-23,58,76,4,138,0.433,0.420,
12,0.990,Dog,16-23,56,72,0,128,0.438,0.438,	12,0.990,Dog,16-23,57,77,4,138,0.425,0.413,
13,0.990,Dog,16-23,55,71,0,126,0.437,0.437,	13,0.990,Dog,16-23,56,78,4,138,0.418,0.406,
14,0.990,Dog,16-23,54,76,0,130,0.415,0.415,	14,0.990,Dog,16-23,55,79,4,138,0.410,0.399,
15,0.990,Dog,16-23,54,73,0,127,0.425,0.425,	15,0.990,Dog,16-23,55,79,4,138,0.410,0.399,
16,0.990,Dog,16-23,54,72,0,126,0.429,0.429,	16,0.990,Dog,16-23,55,79,4,138,0.410,0.399,
17,0.990,Dog,16-23,53,70,0,123,0.431,0.431,	17,0.990,Dog,16-23,54,80,4,138,0.403,0.391,
