1,0.960,Human,16-23,1727,360,0,2087,0.828,0.828,	1,0.960,Human,16-23,1729,146,1,1876,0.922,0.922,
2,0.960,Human,16-23,1725,545,0,2270,0.760,0.760,	2,0.960,Human,16-23,1717,158,1,1876,0.916,0.915,
3,0.960,Human,16-23,1705,514,0,2219,0.768,0.768,	3,0.960,Human,16-23,1695,180,1,1876,0.904,0.904,
4,0.960,Human,16-23,1722,570,0,2292,0.751,0.751,	4,0.960,Human,16-23,1709,166,1,1876,0.911,0.911,
5,0.960,Human,16-23,1722,592,0,2314,0.744,0.744,	5,0.960,Human,16-23,1706,169,1,1876,0.910,0.909,
6,0.960,Human,16-23,1729,645,0,2374,0.728,0.728,	6,0.960,Human,16-23,1708,167,1,1876,0.911,0.910,
7,0.960,Human,16-23,1728,670,0,2398,0.721,0.721,	7,0.960,Human,16-23,1702,173,1,1876,0.908,0.907,
8,0.960,Human,16-23,1735,721,0,2456,0.706,0.706,	8,0.960,Human,16-23,1708,167,1,1876,0.911,0.910,
9,0.960,Human,16-23,1720,744,0,2464,0.698,0.698,	9,0.960,Human,16-23,1693,182,1,1876,0.903,0.902,
10,0.960,Human,16-23,1734,779,0,2513,0.690,0.690,	10,0.960,Human,16-23,1698,177,1,1876,0.906,0.905,
11,0.960,Human,16-23,1720,794,0,2514,0.684,0.684,	11,0.960,Human,16-23,1681,194,1,1876,0.897,0.896,
12,0.960,Human,16-23,1728,817,0,2545,0.679,0.679,	12,0.960,Human,16-23,1683,192,1,1876,0.898,0.897,
13,0.960,Human,16-23,1723,833,0,2556,0.674,0.674,	13,0.960,Human,16-23,1674,201,1,1876,0.893,0.892,
14,0.960,Human,16-23,1728,838,0,2566,0.673,0.673,	14,0.960,Human,16-23,1677,198,1,1876,0.894,0.894,
15,0.960,Human,16-23,1730,857,0,2587,0.669,0.669,	15,0.960,Human,16-23,1677,198,1,1876,0.894,0.894,
16,0.960,Human,16-23,1736,876,0,2612,0.665,0.665,	16,0.960,Human,16-23,1677,198,1,1876,0.894,0.894,
17,0.960,Human,16-23,1748,885,0,2633,0.664,0.664,	17,0.960,Human,16-23,1687,188,1,1876,0.900,0.899,
