1,0.000,Human,16-23,1727,366,0,2093,0.825,0.825,	1,0.000,Human,16-23,1729,147,0,1876,0.922,0.922,
2,0.000,Human,16-23,1725,553,0,2278,0.757,0.757,	2,0.000,Human,16-23,1717,159,0,1876,0.915,0.915,
3,0.000,Human,16-23,1705,520,0,2225,0.766,0.766,	3,0.000,Human,16-23,1695,181,0,1876,0.904,0.904,
4,0.000,Human,16-23,1722,576,0,2298,0.749,0.749,	4,0.000,Human,16-23,1709,167,0,1876,0.911,0.911,
5,0.000,Human,16-23,1722,597,0,2319,0.743,0.743,	5,0.000,Human,16-23,1706,170,0,1876,0.909,0.909,
6,0.000,Human,16-23,1729,650,0,2379,0.727,0.727,	6,0.000,Human,16-23,1708,168,0,1876,0.910,0.910,
7,0.000,Human,16-23,1727,672,0,2399,0.720,0.720,	7,0.000,Human,16-23,1701,175,0,1876,0.907,0.907,
8,0.000,Human,16-23,1734,724,0,2458,0.705,0.705,	8,0.000,Human,16-23,1707,169,0,1876,0.910,0.910,
9,0.000,Human,16-23,1719,748,0,2467,0.697,0.697,	9,0.000,Human,16-23,1692,184,0,1876,0.902,0.902,
10,0.000,Human,16-23,1733,784,0,2517,0.689,0.689,	10,0.000,Human,16-23,1697,179,0,1876,0.905,0.905,
11,0.000,Human,16-23,1719,799,0,2518,0.683,0.683,	11,0.000,Human,16-23,1680,196,0,1876,0.896,0.896,
12,0.000,Human,16-23,1727,821,0,2548,0.678,0.678,	12,0.000,Human,16-23,1682,194,0,1876,0.897,0.897,
13,0.000,Human,16-23,1722,837,0,2559,0.673,0.673,	13,0.000,Human,16-23,1673,203,0,1876,0.892,0.892,
14,0.000,Human,16-23,1727,845,0,2572,0.671,0.671,	14,0.000,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.000,Human,16-23,1729,865,0,2594,0.667,0.667,	15,0.000,Human,16-23,1676,200,0,1876,0.893,0.893,
16,0.000,Human,16-23,1735,884,0,2619,0.662,0.662,	16,0.000,Human,16-23,1676,200,0,1876,0.893,0.893,
17,0.000,Human,16-23,1747,894,0,2641,0.661,0.661,	17,0.000,Human,16-23,1686,190,0,1876,0.899,0.899,
