1,0.990,Human,16-23,1706,337,0,2043,0.835,0.835,	1,0.990,Human,16-23,1709,133,34,1876,0.928,0.911,
2,0.990,Human,16-23,1705,505,0,2210,0.771,0.771,	2,0.990,Human,16-23,1697,145,34,1876,0.921,0.905,
3,0.990,Human,16-23,1688,478,0,2166,0.779,0.779,	3,0.990,Human,16-23,1679,163,34,1876,0.912,0.895,
4,0.990,Human,16-23,1704,535,0,2239,0.761,0.761,	4,0.990,Human,16-23,1692,150,34,1876,0.919,0.902,
5,0.990,Human,16-23,1703,555,0,2258,0.754,0.754,	5,0.990,Human,16-23,1688,154,34,1876,0.916,0.900,
6,0.990,Human,16-23,1709,610,0,2319,0.737,0.737,	6,0.990,Human,16-23,1689,153,34,1876,0.917,0.900,
7,0.990,Human,16-23,1705,632,0,2337,0.730,0.730,	7,0.990,Human,16-23,1681,161,34,1876,0.913,0.896,
8,0.990,Human,16-23,1714,682,0,2396,0.715,0.715,	8,0.990,Human,16-23,1688,154,34,1876,0.916,0.900,
9,0.990,Human,16-23,1698,699,0,2397,0.708,0.708,	9,0.990,Human,16-23,1672,170,34,1876,0.908,0.891,
10,0.990,Human,16-23,1709,726,0,2435,0.702,0.702,	10,0.990,Human,16-23,1675,167,34,1876,0.909,0.893,
11,0.990,Human,16-23,1699,741,0,2440,0.696,0.696,	11,0.990,Human,16-23,1662,180,34,1876,0.902,0.886,
12,0.990,Human,16-23,1706,766,0,2472,0.690,0.690,	12,0.990,Human,16-23,1663,179,34,1876,0.903,0.886,
13,0.990,Human,16-23,1701,775,0,2476,0.687,0.687,	13,0.990,Human,16-23,1654,188,34,1876,0.898,0.882,
14,0.990,Human,16-23,1705,780,0,2485,0.686,0.686,	14,0.990,Human,16-23,1655,187,34,1876,0.898,0.882,
15,0.990,Human,16-23,1706,797,0,2503,0.682,0.682,	15,0.990,Human,16-23,1655,187,34,1876,0.898,0.882,
16,0.990,Human,16-23,1713,817,0,2530,0.677,0.677,	16,0.990,Human,16-23,1655,187,34,1876,0.898,0.882,
17,0.990,Human,16-23,1722,821,0,2543,0.677,0.677,	17,0.990,Human,16-23,1663,179,34,1876,0.903,0.886,
