1,0.900,Bat,23-5,37,23,0,60,0.617,0.617,	1,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
2,0.900,Bat,23-5,37,20,0,57,0.649,0.649,	2,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
3,0.900,Bat,23-5,37,19,0,56,0.661,0.661,	3,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
4,0.900,Bat,23-5,37,25,0,62,0.597,0.597,	4,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
5,0.900,Bat,23-5,37,23,0,60,0.617,0.617,	5,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
6,0.900,Bat,23-5,37,24,0,61,0.607,0.607,	6,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
7,0.900,Bat,23-5,37,29,0,66,0.561,0.561,	7,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
8,0.900,Bat,23-5,37,29,0,66,0.561,0.561,	8,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
9,0.900,Bat,23-5,37,29,0,66,0.561,0.561,	9,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
10,0.900,Bat,23-5,37,34,0,71,0.521,0.521,	10,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
11,0.900,Bat,23-5,37,36,0,73,0.507,0.507,	11,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
12,0.900,Bat,23-5,37,37,0,74,0.500,0.500,	12,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
13,0.900,Bat,23-5,37,36,0,73,0.507,0.507,	13,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
14,0.900,Bat,23-5,37,36,0,73,0.507,0.507,	14,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
15,0.900,Bat,23-5,37,38,0,75,0.493,0.493,	15,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
16,0.900,Bat,23-5,37,41,0,78,0.474,0.474,	16,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
17,0.900,Bat,23-5,37,41,0,78,0.474,0.474,	17,0.900,Bat,23-5,37,1,0,38,0.974,0.974,
