1,0.970,Human,16-23,1727,358,0,2085,0.828,0.828,	1,0.970,Human,16-23,1729,146,1,1876,0.922,0.922,
2,0.970,Human,16-23,1725,541,0,2266,0.761,0.761,	2,0.970,Human,16-23,1717,158,1,1876,0.916,0.915,
3,0.970,Human,16-23,1705,510,0,2215,0.770,0.770,	3,0.970,Human,16-23,1695,180,1,1876,0.904,0.904,
4,0.970,Human,16-23,1722,567,0,2289,0.752,0.752,	4,0.970,Human,16-23,1709,166,1,1876,0.911,0.911,
5,0.970,Human,16-23,1722,591,0,2313,0.744,0.744,	5,0.970,Human,16-23,1706,169,1,1876,0.910,0.909,
6,0.970,Human,16-23,1729,644,0,2373,0.729,0.729,	6,0.970,Human,16-23,1708,167,1,1876,0.911,0.910,
7,0.970,Human,16-23,1727,670,0,2397,0.720,0.720,	7,0.970,Human,16-23,1701,174,1,1876,0.907,0.907,
8,0.970,Human,16-23,1736,721,0,2457,0.707,0.707,	8,0.970,Human,16-23,1709,166,1,1876,0.911,0.911,
9,0.970,Human,16-23,1720,743,0,2463,0.698,0.698,	9,0.970,Human,16-23,1693,182,1,1876,0.903,0.902,
10,0.970,Human,16-23,1733,778,0,2511,0.690,0.690,	10,0.970,Human,16-23,1697,178,1,1876,0.905,0.905,
11,0.970,Human,16-23,1719,792,0,2511,0.685,0.685,	11,0.970,Human,16-23,1680,195,1,1876,0.896,0.896,
12,0.970,Human,16-23,1727,815,0,2542,0.679,0.679,	12,0.970,Human,16-23,1682,193,1,1876,0.897,0.897,
13,0.970,Human,16-23,1722,830,0,2552,0.675,0.675,	13,0.970,Human,16-23,1673,202,1,1876,0.892,0.892,
14,0.970,Human,16-23,1727,835,0,2562,0.674,0.674,	14,0.970,Human,16-23,1676,199,1,1876,0.894,0.893,
15,0.970,Human,16-23,1729,853,0,2582,0.670,0.670,	15,0.970,Human,16-23,1676,199,1,1876,0.894,0.893,
16,0.970,Human,16-23,1735,873,0,2608,0.665,0.665,	16,0.970,Human,16-23,1676,199,1,1876,0.894,0.893,
17,0.970,Human,16-23,1747,882,0,2629,0.665,0.665,	17,0.970,Human,16-23,1686,189,1,1876,0.899,0.899,
