1,0.990,Dog,23-5,155,120,0,275,0.564,0.564,	1,0.990,Dog,23-5,150,36,3,189,0.806,0.794,
2,0.990,Dog,23-5,134,161,0,295,0.454,0.454,	2,0.990,Dog,23-5,132,54,3,189,0.710,0.698,
3,0.990,Dog,23-5,129,138,0,267,0.483,0.483,	3,0.990,Dog,23-5,131,55,3,189,0.704,0.693,
4,0.990,Dog,23-5,122,142,0,264,0.462,0.462,	4,0.990,Dog,23-5,123,63,3,189,0.661,0.651,
5,0.990,Dog,23-5,116,136,0,252,0.460,0.460,	5,0.990,Dog,23-5,118,68,3,189,0.634,0.624,
6,0.990,Dog,23-5,111,124,0,235,0.472,0.472,	6,0.990,Dog,23-5,112,74,3,189,0.602,0.593,
7,0.990,Dog,23-5,107,128,0,235,0.455,0.455,	7,0.990,Dog,23-5,108,78,3,189,0.581,0.571,
8,0.990,Dog,23-5,104,120,0,224,0.464,0.464,	8,0.990,Dog,23-5,105,81,3,189,0.565,0.556,
9,0.990,Dog,23-5,95,115,0,210,0.452,0.452,	9,0.990,Dog,23-5,98,88,3,189,0.527,0.519,
10,0.990,Dog,23-5,91,118,0,209,0.435,0.435,	10,0.990,Dog,23-5,95,91,3,189,0.511,0.503,
11,0.990,Dog,23-5,91,118,0,209,0.435,0.435,	11,0.990,Dog,23-5,95,91,3,189,0.511,0.503,
12,0.990,Dog,23-5,90,117,0,207,0.435,0.435,	12,0.990,Dog,23-5,94,92,3,189,0.505,0.497,
13,0.990,Dog,23-5,87,119,0,206,0.422,0.422,	13,0.990,Dog,23-5,91,95,3,189,0.489,0.481,
14,0.990,Dog,23-5,87,122,0,209,0.416,0.416,	14,0.990,Dog,23-5,90,96,3,189,0.484,0.476,
15,0.990,Dog,23-5,86,128,0,214,0.402,0.402,	15,0.990,Dog,23-5,89,97,3,189,0.478,0.471,
16,0.990,Dog,23-5,86,130,0,216,0.398,0.398,	16,0.990,Dog,23-5,89,97,3,189,0.478,0.471,
17,0.990,Dog,23-5,85,128,0,213,0.399,0.399,	17,0.990,Dog,23-5,88,98,3,189,0.473,0.466,
