k,alpha,unknownId,classification,pearson,isoId,species
2,0.900,PH-018,Cow(2)(1.000000),0.995,Cw-1271,Cow
2,0.900,PH-018,Cow(2)(1.000000),0.995,Cw-1534,Cow
2,0.900,PH-018,Cow(2)(1.000000),0.995,Hu-2006,Human
2,0.900,PH-018,Cow(2)(1.000000),0.994,Pg-078,Pigeon
