k,alpha,unknownId,classification,pearson,isoId,species
4,0.990,PH-028,Cow(2)(1.000000),0.992,Cw-1271,Cow
4,0.990,PH-028,Cow(2)(1.000000),0.991,Cw-1593,Cow
4,0.990,PH-028,Cow(2)(1.000000),0.991,Pg-078,Pigeon
4,0.990,PH-028,Cow(2)(1.000000),0.990,Hu-2006,Human
4,0.990,PH-028,Cow(2)(1.000000),0.990,Pg-075,Pigeon
