k,alpha,unknownId,classification,pearson,isoId,species
5,0.990,PH-027,Cow(2)(1.000000),0.992,Cw-1593,Cow
5,0.990,PH-027,Cow(2)(1.000000),0.991,Cw-1271,Cow
5,0.990,PH-027,Cow(2)(1.000000),0.991,Pg-078,Pigeon
5,0.990,PH-027,Cow(2)(1.000000),0.990,Pg-075,Pigeon
