k,alpha,unknownId,classification,pearson,isoId,species
1,0.990,PH-018,Cow(2)(1.000000),0.995,Cw-1271,Cow
1,0.990,PH-018,Cow(2)(1.000000),0.995,Cw-1534,Cow
