k,alpha,unknownId,classification,pearson,isoId,species
2,0.500,PH-4,Pigeon(2)(1.500000),0.996,Pg-078,Pigeon
2,0.500,PH-4,Pigeon(2)(1.500000),0.978,Cw-1271,Cow
2,0.500,PH-4,Pigeon(2)(1.500000),0.995,Pg-075,Pigeon
2,0.500,PH-4,Pigeon(2)(1.500000),0.974,Hu-2006,Human
