k,alpha,unknownId,classification,pearson,isoId,species
3,0.990,PH-022,Human(2)(2.500000),0.993,Cw-1271,Cow
3,0.990,PH-022,Human(2)(2.500000),0.992,Hu-2006,Human
3,0.990,PH-022,Human(2)(2.500000),0.991,Hu-2003,Human
