k,alpha,unknownId,classification,pearson,isoId,species
4,0.980,PH-013,Human(3)(3.000000),0.992,Pp-126,Cw
4,0.980,PH-013,Human(3)(3.000000),0.992,Cw-1271,Cow
4,0.980,PH-013,Human(3)(3.000000),0.992,Ho-010,Horse
4,0.980,PH-013,Human(3)(3.000000),0.991,Hu-2006,Human
4,0.980,PH-013,Human(3)(3.000000),0.991,Ho-018,Horse
4,0.980,PH-013,Human(3)(3.000000),0.990,Hu-2003,Human
4,0.980,PH-013,Human(3)(3.000000),0.991,Cw-1534,Cow
4,0.980,PH-013,Human(3)(3.000000),0.990,Hu-1994,Human
