k,alpha,unknownId,classification,pearson,isoId,species
2,0.950,PH-3,Pigeon(2)(1.500000),0.995,Pg-078,Pigeon
2,0.950,PH-3,Pigeon(2)(1.500000),0.992,Cw-1271,Cow
2,0.950,PH-3,Pigeon(2)(1.500000),0.995,Pg-076,Pigeon
2,0.950,PH-3,Pigeon(2)(1.500000),0.990,Hu-2006,Human
