k,alpha,unknownId,classification,pearson,isoId,species
2,0.900,PH-026,null,0.991,Cw-1271,Cow
2,0.900,PH-026,null,0.984,Pp-126,Cw
2,0.900,PH-026,null,0.989,Hu-2006,Human
2,0.900,PH-026,null,0.983,Ho-010,Horse
