k,alpha,unknownId,classification,pearson,isoId,species
3,0.990,PH-020,Human(2)(2.000000),0.994,Hu-2006,Human
3,0.990,PH-020,Human(2)(2.000000),0.994,Cw-1271,Cow
3,0.990,PH-020,Human(2)(2.000000),0.994,Hu-2003,Human
