k,alpha,unknownId,classification,pearson,isoId,species
3,0.980,PH-012,null,0.987,Cw-1311,Cow
3,0.980,PH-012,null,0.987,Pp-099,Hu and Cw
3,0.980,PH-012,null,0.986,Rt-156,Ground Squirrel
