k,alpha,unknownId,classification,pearson,isoId,species
6,0.990,PH-011,Cow(2)(2.000000),0.993,Cw-1271,Cow
6,0.990,PH-011,Cow(2)(2.000000),0.991,Hu-2006,Human
6,0.990,PH-011,Cow(2)(2.000000),0.990,Cw-1327,Cow
