k,alpha,unknownId,classification,pearson,isoId,species
3,0.990,PH-6,Hu(3)(2.000000),0.992,Pp-057,Hu
3,0.990,PH-6,Hu(3)(2.000000),0.992,Pp-042,Hu
3,0.990,PH-6,Hu(3)(2.000000),0.992,Pp-045,Hu
