k,alpha,unknownId,classification,pearson,isoId,species
2,0.980,PH-031,Cow(2)(1.500000),0.994,Cw-1271,Cow
2,0.980,PH-031,Cow(2)(1.500000),0.988,Pg-078,Pigeon
2,0.980,PH-031,Cow(2)(1.500000),0.992,Hu-2006,Human
2,0.980,PH-031,Cow(2)(1.500000),0.987,Cw-1593,Cow
