k,alpha,unknownId,classification,pearson,isoId,species
2,0.900,PH-013,null,0.992,Pp-126,Cw
2,0.900,PH-013,null,0.992,Cw-1271,Cow
2,0.900,PH-013,null,0.992,Ho-010,Horse
2,0.900,PH-013,null,0.991,Hu-2006,Human
