k,alpha,unknownId,classification,pearson,isoId,species
1,0.900,PH-028,Cow(2)(1.000000),0.992,Cw-1271,Cow
1,0.900,PH-028,Cow(2)(1.000000),0.991,Cw-1593,Cow
