k,alpha,unknownId,classification,pearson,isoId,species
7,0.990,PH-031,Cow(4)(3.750000),0.994,Cw-1271,Cow
7,0.990,PH-031,Cow(4)(3.750000),0.992,Hu-2006,Human
7,0.990,PH-031,Cow(4)(3.750000),0.991,Cw-1277,Cow
7,0.990,PH-031,Cow(4)(3.750000),0.991,Hu-2003,Human
7,0.990,PH-031,Cow(4)(3.750000),0.991,Cw-1327,Cow
7,0.990,PH-031,Cow(4)(3.750000),0.991,Cw-1272,Cow
7,0.990,PH-031,Cow(4)(3.750000),0.990,Hu-2005,Human
