k,alpha,unknownId,classification,pearson,isoId,species
6,0.990,PH-022,Cow(3)(3.333333),0.993,Cw-1271,Cow
6,0.990,PH-022,Cow(3)(3.333333),0.992,Hu-2006,Human
6,0.990,PH-022,Cow(3)(3.333333),0.991,Hu-2003,Human
6,0.990,PH-022,Cow(3)(3.333333),0.991,Cw-1327,Cow
6,0.990,PH-022,Cow(3)(3.333333),0.991,Cw-1277,Cow
6,0.990,PH-022,Cow(3)(3.333333),0.991,Hu-1994,Human
