k,alpha,unknownId,classification,pearson,isoId,species
3,0.950,PH-021,Pigeon(3)(2.000000),0.997,Pg-078,Pigeon
3,0.950,PH-021,Pigeon(3)(2.000000),0.992,Cw-1271,Cow
3,0.950,PH-021,Pigeon(3)(2.000000),0.996,Pg-076,Pigeon
3,0.950,PH-021,Pigeon(3)(2.000000),0.991,Hu-2006,Human
3,0.950,PH-021,Pigeon(3)(2.000000),0.996,Pg-075,Pigeon
3,0.950,PH-021,Pigeon(3)(2.000000),0.990,Hu-2003,Human
