needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
6,132,0.980,PH-027,Cow(5)(37.000000),0.989,Cw-1277,Cow
6,132,0.980,PH-027,Cow(5)(37.000000),0.989,Cw-1534,Cow
6,132,0.980,PH-027,Cow(5)(37.000000),0.987,Cw-1377,Cow
6,132,0.980,PH-027,Cow(5)(37.000000),0.987,Cw-1278,Cow
6,132,0.980,PH-027,Cow(5)(37.000000),0.982,Ho-031,Horse
6,132,0.980,PH-027,Cow(5)(37.000000),0.982,Cw-1267,Cow
