needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
6,123,0.000,PH-012,Cow(6)(65.833333),0.972,Cw-1311,Cow
6,123,0.000,PH-012,Cow(6)(65.833333),0.972,Cw-1266,Cow
6,123,0.000,PH-012,Cow(6)(65.833333),0.971,Cw-1255,Cow
6,123,0.000,PH-012,Cow(6)(65.833333),0.970,Cw-1263,Cow
6,123,0.000,PH-012,Cow(6)(65.833333),0.970,Cw-1299,Cow
6,123,0.000,PH-012,Cow(6)(65.833333),0.968,Cw-1300,Cow
