needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,84,0.980,PH-013,Cow(3)(23.333333),0.990,Cw-1277,Cow
3,84,0.980,PH-013,Cow(3)(23.333333),0.988,Cw-1377,Cow
3,84,0.980,PH-013,Cow(3)(23.333333),0.987,Cw-1278,Cow
