needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,36,0.000,PH-026,Cow(2)(22.500000),0.981,Cw-1277,Cow
2,36,0.000,PH-026,Cow(2)(22.500000),0.979,Cw-1278,Cow
