needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,330,0.980,PH-5,null,0.993,Dg-031,Coyote
3,330,0.980,PH-5,null,0.989,Ho-049,Horse
3,330,0.980,PH-5,null,0.988,Op-003,Opossum
