needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,80,0.000,PH-030,Cow(3)(12.666667),0.987,Cw-1277,Cow
3,80,0.000,PH-030,Cow(3)(12.666667),0.986,Cw-1278,Cow
3,80,0.000,PH-030,Cow(3)(12.666667),0.985,Cw-1377,Cow
