needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,16,0.900,PH-031,Cow(2)(13.000000),0.984,Cw-1277,Cow
2,16,0.900,PH-031,Cow(2)(13.000000),0.983,Cw-1278,Cow
