needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
6,138,0.950,PH-2,Cow(6)(53.166667),0.991,Cw-1311,Cow
6,138,0.950,PH-2,Cow(6)(53.166667),0.990,Cw-1266,Cow
6,138,0.950,PH-2,Cow(6)(53.166667),0.990,Cw-1255,Cow
6,138,0.950,PH-2,Cow(6)(53.166667),0.988,Cw-1299,Cow
6,138,0.950,PH-2,Cow(6)(53.166667),0.988,Cw-1300,Cow
6,138,0.950,PH-2,Cow(6)(53.166667),0.987,Cw-1263,Cow
