needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,39,0.000,PH-025,Cow(2)(24.500000),0.984,Cw-1277,Cow
2,39,0.000,PH-025,Cow(2)(24.500000),0.981,Cw-1278,Cow
