needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,37,0.000,PH-013,Cow(2)(22.000000),0.990,Cw-1277,Cow
2,37,0.000,PH-013,Cow(2)(22.000000),0.987,Cw-1278,Cow
