needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,37,0.900,PH-2,Cow(2)(25.000000),0.991,Cw-1311,Cow
2,37,0.900,PH-2,Cow(2)(25.000000),0.990,Cw-1255,Cow
