needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
5,113,0.000,PH-4,Cow(4)(14.250000),0.994,Cw-1277,Cow
5,113,0.000,PH-4,Cow(4)(14.250000),0.994,Cw-1534,Cow
5,113,0.000,PH-4,Cow(4)(14.250000),0.993,Cw-1278,Cow
5,113,0.000,PH-4,Cow(4)(14.250000),0.991,Cw-1377,Cow
5,113,0.000,PH-4,Cow(4)(14.250000),0.990,Ho-023,Horse
