needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
4,126,0.980,PH-023,Horse(2)(67.500000),0.989,Cw-1277,Cow
4,126,0.980,PH-023,Horse(2)(67.500000),0.987,Ho-021,Horse
4,126,0.980,PH-023,Horse(2)(67.500000),0.986,Ho-022,Horse
4,126,0.980,PH-023,Horse(2)(67.500000),0.985,Cw-1278,Cow
