needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
7,130,0.900,PH-026,Cow(6)(25.000000),0.983,Cw-1534,Cow
7,130,0.900,PH-026,Cow(6)(25.000000),0.981,Cw-1277,Cow
7,130,0.900,PH-026,Cow(6)(25.000000),0.981,Cw-1324,Cow
7,130,0.900,PH-026,Cow(6)(25.000000),0.981,Ho-023,Horse
7,130,0.900,PH-026,Cow(6)(25.000000),0.979,Cw-1377,Cow
7,130,0.900,PH-026,Cow(6)(25.000000),0.979,Cw-1278,Cow
7,130,0.900,PH-026,Cow(6)(25.000000),0.978,Cw-1378,Cow
