needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
2,39,0.000,PH-021,Cow(2)(7.000000),0.995,Cw-1277,Cow
2,39,0.000,PH-021,Cow(2)(7.000000),0.995,Cw-1278,Cow
