needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
7,277,0.980,PH-023,Cow(4)(137.000000),0.989,Cw-1277,Cow
7,277,0.980,PH-023,Cow(4)(137.000000),0.987,Ho-021,Horse
7,277,0.980,PH-023,Cow(4)(137.000000),0.986,Ho-022,Horse
7,277,0.980,PH-023,Cow(4)(137.000000),0.985,Cw-1278,Cow
7,277,0.980,PH-023,Cow(4)(137.000000),0.985,Cw-1377,Cow
7,277,0.980,PH-023,Cow(4)(137.000000),0.981,Ho-017,Horse
7,277,0.980,PH-023,Cow(4)(137.000000),0.981,Cw-1267,Cow
