needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,70,0.000,PH-024,Cow(3)(14.333333),0.988,Cw-1277,Cow
3,70,0.000,PH-024,Cow(3)(14.333333),0.986,Cw-1377,Cow
3,70,0.000,PH-024,Cow(3)(14.333333),0.986,Cw-1278,Cow
