needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
4,92,0.900,PH-019,Cow(3)(14.666667),0.989,Cw-1277,Cow
4,92,0.900,PH-019,Cow(3)(14.666667),0.988,Cw-1377,Cow
4,92,0.900,PH-019,Cow(3)(14.666667),0.988,Cw-1278,Cow
4,92,0.900,PH-019,Cow(3)(14.666667),0.984,Ho-031,Horse
