needed size,max k,alpha,unknownId,classification(count)(average position),pearson,isoId,species
3,155,0.950,PH-6,Cow(2)(44.000000),0.968,Cw-1301,Cow
3,155,0.950,PH-6,Cow(2)(44.000000),0.967,Cw-1218,Cow
3,155,0.950,PH-6,Cow(2)(44.000000),0.963,Ct-095,Mountain Lion
