k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
3,0.980,OVERALL,23-5,5043,1049,80,6172,82.781,81.708
3,0.990,Cw and Dg,16-23,9,21,0,30,30.000,30.000
3,0.990,Cw and Dg,23-5,21,9,0,30,70.000,70.000
3,0.990,Sea Lion,16-23,0,2,0,2,0.000,0.000
3,0.990,Sea Lion,23-5,4,0,0,4,100.000,100.000
3,0.990,Cliff Sparrow,16-23,8,20,0,28,28.571,28.571
3,0.990,Cliff Sparrow,23-5,0,28,1,29,0.000,0.000
3,0.990,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
3,0.990,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
3,0.990,unknown,16-23,0,11,0,11,0.000,0.000
3,0.990,unknown,23-5,1,10,0,11,9.091,9.091
3,0.990,White Crowned Sparrow,16-23,12,3,0,15,80.000,80.000
3,0.990,White Crowned Sparrow,23-5,6,9,0,15,40.000,40.000
3,0.990,Common Loon,16-23,0,2,0,2,0.000,0.000
3,0.990,Common Loon,23-5,1,3,0,4,25.000,25.000
3,0.990,Cw,16-23,14,15,1,30,48.276,46.667
3,0.990,Cw,23-5,21,10,0,31,67.742,67.742
3,0.990,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
3,0.990,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
3,0.990,Horse,16-23,14,30,2,46,31.818,30.435
3,0.990,Horse,23-5,34,52,1,87,39.535,39.080
3,0.990,Seagull,16-23,0,0,0,0,NaN,NaN
3,0.990,Seagull,23-5,70,18,4,92,79.545,76.087
3,0.990,Dog,16-23,74,63,5,142,54.015,52.113
3,0.990,Dog,23-5,137,55,21,213,71.354,64.319
3,0.990,Human,16-23,1884,121,73,2078,93.965,90.664
3,0.990,Human,23-5,2347,90,44,2481,96.307,94.599
3,0.990,Hu and Cw,16-23,17,12,1,30,58.621,56.667
3,0.990,Hu and Cw,23-5,20,10,0,30,66.667,66.667
3,0.990,Dg,16-23,12,18,0,30,40.000,40.000
3,0.990,Dg,23-5,28,2,0,30,93.333,93.333
3,0.990,Human UTI,16-23,101,38,0,139,72.662,72.662
3,0.990,Human UTI,23-5,109,28,4,141,79.562,77.305
3,0.990,Pig/Swine,16-23,15,10,2,27,60.000,55.556
3,0.990,Pig/Swine,23-5,14,9,2,25,60.870,56.000
3,0.990,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
3,0.990,Red-Winged Blackbird,23-5,1,1,1,3,50.000,33.333
3,0.990,Racoon,16-23,2,0,0,2,100.000,100.000
3,0.990,Racoon,23-5,2,2,0,4,50.000,50.000
3,0.990,Wild Pig,16-23,2,14,1,17,12.500,11.765
3,0.990,Wild Pig,23-5,5,5,2,12,50.000,41.667
3,0.990,Cow,16-23,1564,230,73,1867,87.179,83.771
3,0.990,Cow,23-5,1596,263,55,1914,85.853,83.386
3,0.990,Hu,16-23,20,9,1,30,68.966,66.667
3,0.990,Hu,23-5,22,10,0,32,68.750,68.750
3,0.990,Hu Cw and Dg,16-23,9,21,0,30,30.000,30.000
3,0.990,Hu Cw and Dg,23-5,15,15,0,30,50.000,50.000
3,0.990,Hu and Dg,16-23,19,14,0,33,57.576,57.576
3,0.990,Hu and Dg,23-5,19,14,0,33,57.576,57.576
3,0.990,Pigeon,16-23,155,109,21,285,58.712,54.386
3,0.990,Pigeon,23-5,211,128,15,354,62.242,59.605
3,0.990,Deer,16-23,15,5,2,22,75.000,68.182
3,0.990,Deer,23-5,17,3,2,22,85.000,77.273
3,0.990,Pig,16-23,16,21,0,37,43.243,43.243
3,0.990,Pig,23-5,10,23,1,34,30.303,29.412
3,0.990,Bat,16-23,36,1,0,37,97.297,97.297
3,0.990,Bat,23-5,37,1,0,38,97.368,97.368
3,0.990,Ground Squirrel,16-23,121,67,14,202,64.362,59.901
3,0.990,Ground Squirrel,23-5,102,84,13,199,54.839,51.256
3,0.990,Wild Turkey,16-23,13,33,0,46,28.261,28.261
3,0.990,Wild Turkey,23-5,12,23,4,39,34.286,30.769
3,0.990,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
3,0.990,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
3,0.990,Cat,16-23,37,26,5,68,58.730,54.412
3,0.990,Cat,23-5,39,25,3,67,60.938,58.209
3,0.990,Sheep,16-23,73,35,4,112,67.593,65.179
3,0.990,Sheep,23-5,74,25,5,104,74.747,71.154
3,0.990,Chicken,16-23,7,30,3,40,18.919,17.500
3,0.990,Chicken,23-5,16,26,0,42,38.095,38.095
3,0.990,Opossum,16-23,1,5,0,6,16.667,16.667
3,0.990,Opossum,23-5,2,4,0,6,33.333,33.333
3,0.990,OVERALL,16-23,4250,995,208,5453,81.030,77.939
3,0.990,OVERALL,23-5,4993,1001,178,6172,83.300,80.898
3,1.000,Cw and Dg,16-23,0,0,30,30,NaN,0.000
3,1.000,Cw and Dg,23-5,0,0,30,30,NaN,0.000
3,1.000,Sea Lion,16-23,0,0,2,2,NaN,0.000
3,1.000,Sea Lion,23-5,0,0,4,4,NaN,0.000
3,1.000,Cliff Sparrow,16-23,0,0,28,28,NaN,0.000
3,1.000,Cliff Sparrow,23-5,0,0,29,29,NaN,0.000
3,1.000,Great Horned Owl,16-23,0,0,3,3,NaN,0.000
3,1.000,Great Horned Owl,23-5,0,0,8,8,NaN,0.000
3,1.000,unknown,16-23,0,0,11,11,NaN,0.000
3,1.000,unknown,23-5,0,0,11,11,NaN,0.000
3,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000
3,1.000,White Crowned Sparrow,23-5,0,0,15,15,NaN,0.000
3,1.000,Common Loon,16-23,0,0,2,2,NaN,0.000
3,1.000,Common Loon,23-5,0,0,4,4,NaN,0.000
3,1.000,Cw,16-23,0,0,30,30,NaN,0.000
3,1.000,Cw,23-5,0,0,31,31,NaN,0.000
3,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000
3,1.000,Red Tailed Hawk,23-5,0,0,4,4,NaN,0.000
3,1.000,Horse,16-23,0,0,46,46,NaN,0.000
3,1.000,Horse,23-5,0,0,87,87,NaN,0.000
3,1.000,Seagull,16-23,0,0,0,0,NaN,NaN
3,1.000,Seagull,23-5,0,0,92,92,NaN,0.000
3,1.000,Dog,16-23,0,0,142,142,NaN,0.000
3,1.000,Dog,23-5,0,0,213,213,NaN,0.000
3,1.000,Human,16-23,70,0,2008,2078,100.000,3.369
3,1.000,Human,23-5,92,0,2389,2481,100.000,3.708
3,1.000,Hu and Cw,16-23,0,0,30,30,NaN,0.000
3,1.000,Hu and Cw,23-5,0,0,30,30,NaN,0.000
3,1.000,Dg,16-23,0,0,30,30,NaN,0.000
3,1.000,Dg,23-5,0,0,30,30,NaN,0.000
3,1.000,Human UTI,16-23,0,0,139,139,NaN,0.000
3,1.000,Human UTI,23-5,0,0,141,141,NaN,0.000
3,1.000,Pig/Swine,16-23,0,0,27,27,NaN,0.000
3,1.000,Pig/Swine,23-5,0,0,25,25,NaN,0.000
3,1.000,Red-Winged Blackbird,16-23,0,0,2,2,NaN,0.000
3,1.000,Red-Winged Blackbird,23-5,0,0,3,3,NaN,0.000
3,1.000,Racoon,16-23,0,0,2,2,NaN,0.000
3,1.000,Racoon,23-5,0,0,4,4,NaN,0.000
3,1.000,Wild Pig,16-23,0,0,17,17,NaN,0.000
3,1.000,Wild Pig,23-5,0,0,12,12,NaN,0.000
3,1.000,Cow,16-23,0,0,1867,1867,NaN,0.000
3,1.000,Cow,23-5,0,0,1914,1914,NaN,0.000
3,1.000,Hu,16-23,0,0,30,30,NaN,0.000
3,1.000,Hu,23-5,0,0,32,32,NaN,0.000
3,1.000,Hu Cw and Dg,16-23,0,0,30,30,NaN,0.000
3,1.000,Hu Cw and Dg,23-5,0,0,30,30,NaN,0.000
3,1.000,Hu and Dg,16-23,0,0,33,33,NaN,0.000
3,1.000,Hu and Dg,23-5,0,0,33,33,NaN,0.000
3,1.000,Pigeon,16-23,0,0,285,285,NaN,0.000
3,1.000,Pigeon,23-5,0,0,354,354,NaN,0.000
3,1.000,Deer,16-23,0,0,22,22,NaN,0.000
3,1.000,Deer,23-5,0,0,22,22,NaN,0.000
3,1.000,Pig,16-23,0,0,37,37,NaN,0.000
3,1.000,Pig,23-5,0,0,34,34,NaN,0.000
3,1.000,Bat,16-23,0,0,37,37,NaN,0.000
3,1.000,Bat,23-5,0,0,38,38,NaN,0.000
3,1.000,Ground Squirrel,16-23,0,0,202,202,NaN,0.000
3,1.000,Ground Squirrel,23-5,0,0,199,199,NaN,0.000
3,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000
3,1.000,Wild Turkey,23-5,0,0,39,39,NaN,0.000
3,1.000,Turkey Vulture,16-23,0,0,2,2,NaN,0.000
3,1.000,Turkey Vulture,23-5,0,0,4,4,NaN,0.000
3,1.000,Cat,16-23,0,0,68,68,NaN,0.000
3,1.000,Cat,23-5,0,0,67,67,NaN,0.000
3,1.000,Sheep,16-23,0,0,112,112,NaN,0.000
3,1.000,Sheep,23-5,0,0,104,104,NaN,0.000
3,1.000,Chicken,16-23,0,0,40,40,NaN,0.000
3,1.000,Chicken,23-5,0,0,42,42,NaN,0.000
3,1.000,Opossum,16-23,0,0,6,6,NaN,0.000
3,1.000,Opossum,23-5,0,0,6,6,NaN,0.000
3,1.000,OVERALL,16-23,70,0,5383,5453,100.000,1.284
3,1.000,OVERALL,23-5,92,0,6080,6172,100.000,1.491
4,0.000,Cw and Dg,16-23,9,21,0,30,30.000,30.000
4,0.000,Cw and Dg,23-5,20,10,0,30,66.667,66.667
4,0.000,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.000,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.000,Cliff Sparrow,16-23,4,24,0,28,14.286,14.286
4,0.000,Cliff Sparrow,23-5,2,27,0,29,6.897,6.897
4,0.000,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.000,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
4,0.000,unknown,16-23,0,11,0,11,0.000,0.000
4,0.000,unknown,23-5,2,9,0,11,18.182,18.182
4,0.000,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.000,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.000,Common Loon,16-23,0,2,0,2,0.000,0.000
4,0.000,Common Loon,23-5,0,4,0,4,0.000,0.000
4,0.000,Cw,16-23,17,13,0,30,56.667,56.667
4,0.000,Cw,23-5,23,8,0,31,74.194,74.194
4,0.000,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.000,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
4,0.000,Horse,16-23,16,30,0,46,34.783,34.783
4,0.000,Horse,23-5,36,51,0,87,41.379,41.379
4,0.000,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.000,Seagull,23-5,70,22,0,92,76.087,76.087
4,0.000,Dog,16-23,73,69,0,142,51.408,51.408
4,0.000,Dog,23-5,136,77,0,213,63.850,63.850
4,0.000,Human,16-23,1941,137,0,2078,93.407,93.407
4,0.000,Human,23-5,2374,107,0,2481,95.687,95.687
4,0.000,Hu and Cw,16-23,15,15,0,30,50.000,50.000
4,0.000,Hu and Cw,23-5,19,11,0,30,63.333,63.333
4,0.000,Dg,16-23,11,19,0,30,36.667,36.667
4,0.000,Dg,23-5,29,1,0,30,96.667,96.667
4,0.000,Human UTI,16-23,85,54,0,139,61.151,61.151
4,0.000,Human UTI,23-5,114,27,0,141,80.851,80.851
4,0.000,Pig/Swine,16-23,14,13,0,27,51.852,51.852
4,0.000,Pig/Swine,23-5,14,11,0,25,56.000,56.000
4,0.000,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
4,0.000,Red-Winged Blackbird,23-5,0,3,0,3,0.000,0.000
4,0.000,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.000,Racoon,23-5,2,2,0,4,50.000,50.000
4,0.000,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.000,Wild Pig,23-5,5,7,0,12,41.667,41.667
4,0.000,Cow,16-23,1601,266,0,1867,85.753,85.753
4,0.000,Cow,23-5,1635,279,0,1914,85.423,85.423
4,0.000,Hu,16-23,24,6,0,30,80.000,80.000
4,0.000,Hu,23-5,23,9,0,32,71.875,71.875
4,0.000,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
4,0.000,Hu Cw and Dg,23-5,15,15,0,30,50.000,50.000
4,0.000,Hu and Dg,16-23,19,14,0,33,57.576,57.576
4,0.000,Hu and Dg,23-5,18,15,0,33,54.545,54.545
4,0.000,Pigeon,16-23,133,152,0,285,46.667,46.667
4,0.000,Pigeon,23-5,193,161,0,354,54.520,54.520
4,0.000,Deer,16-23,15,7,0,22,68.182,68.182
4,0.000,Deer,23-5,16,6,0,22,72.727,72.727
4,0.000,Pig,16-23,18,19,0,37,48.649,48.649
4,0.000,Pig,23-5,8,26,0,34,23.529,23.529
4,0.000,Bat,16-23,36,1,0,37,97.297,97.297
4,0.000,Bat,23-5,37,1,0,38,97.368,97.368
4,0.000,Ground Squirrel,16-23,120,82,0,202,59.406,59.406
4,0.000,Ground Squirrel,23-5,99,100,0,199,49.749,49.749
