k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
2,0.960,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.960,Great Horned Owl,23-5,1,6,0,7,14.286,14.286
2,0.960,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
2,0.960,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
2,0.960,Unknown Avian,16-23,0,2,0,2,0.000,0.000
2,0.960,Unknown Avian,23-5,0,2,0,2,0.000,0.000
2,0.960,Human UTI,16-23,97,42,0,139,69.784,69.784
2,0.960,Human UTI,23-5,113,27,1,141,80.714,80.142
2,0.960,unknown,16-23,1,10,0,11,9.091,9.091
2,0.960,unknown,23-5,5,6,0,11,45.455,45.455
2,0.960,SLO Creek Water,16-23,0,852,24,876,0.000,0.000
2,0.960,SLO Creek Water,23-5,8,1320,4,1332,0.602,0.601
2,0.960,Pig/Swine,16-23,17,9,0,26,65.385,65.385
2,0.960,Pig/Swine,23-5,14,11,0,25,56.000,56.000
2,0.960,Klebsiella,16-23,0,0,0,0,NaN,NaN
2,0.960,Klebsiella,23-5,0,0,0,0,NaN,NaN
2,0.960,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
2,0.960,Hu Cw and Dg,23-5,24,6,0,30,80.000,80.000
2,0.960,Ground Squirrel,16-23,122,51,1,174,70.520,70.115
2,0.960,Ground Squirrel,23-5,116,61,0,177,65.537,65.537
2,0.960,Opossum,16-23,2,4,0,6,33.333,33.333
2,0.960,Opossum,23-5,2,4,0,6,33.333,33.333
2,0.960,Cow,16-23,1367,420,2,1789,76.497,76.411
2,0.960,Cow,23-5,1377,401,1,1779,77.447,77.403
2,0.960,Deer Mouse,16-23,0,2,0,2,0.000,0.000
2,0.960,Deer Mouse,23-5,0,2,0,2,0.000,0.000
2,0.960,OVERALL,16-23,4003,2313,32,6348,63.379,63.059
2,0.960,OVERALL,23-5,4711,2869,30,7610,62.150,61.905
2,0.970,Chicken,16-23,20,20,0,40,50.000,50.000
2,0.970,Chicken,23-5,27,15,0,42,64.286,64.286
2,0.970,Sea Lion,16-23,2,0,0,2,100.000,100.000
2,0.970,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.970,Hu and Cw,16-23,20,10,0,30,66.667,66.667
2,0.970,Hu and Cw,23-5,15,15,0,30,50.000,50.000
2,0.970,Sheep,16-23,83,21,0,104,79.808,79.808
2,0.970,Sheep,23-5,76,21,1,98,78.351,77.551
2,0.970,Hu and Dg,16-23,16,16,0,32,50.000,50.000
2,0.970,Hu and Dg,23-5,18,12,0,30,60.000,60.000
2,0.970,Common Loon,16-23,0,2,0,2,0.000,0.000
2,0.970,Common Loon,23-5,0,2,0,2,0.000,0.000
2,0.970,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.970,Red-Winged Blackbird,23-5,1,1,0,2,50.000,50.000
2,0.970,Cw,16-23,12,18,0,30,40.000,40.000
2,0.970,Cw,23-5,18,12,0,30,60.000,60.000
2,0.970,Cliff Sparrow,16-23,20,8,0,28,71.429,71.429
2,0.970,Cliff Sparrow,23-5,14,15,0,29,48.276,48.276
2,0.970,Pig,16-23,20,17,0,37,54.054,54.054
2,0.970,Pig,23-5,17,17,0,34,50.000,50.000
2,0.970,Barn Owl,16-23,0,0,0,0,NaN,NaN
2,0.970,Barn Owl,23-5,0,2,0,2,0.000,0.000
2,0.970,Wild Pig,16-23,7,10,0,17,41.176,41.176
2,0.970,Wild Pig,23-5,6,4,0,10,60.000,60.000
2,0.970,Pennington Creek Water,16-23,0,340,5,345,0.000,0.000
2,0.970,Pennington Creek Water,23-5,0,435,30,465,0.000,0.000
2,0.970,Guinni,16-23,0,0,0,0,NaN,NaN
2,0.970,Guinni,23-5,0,2,0,2,0.000,0.000
2,0.970,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.970,Racoon,23-5,0,3,0,3,0.000,0.000
2,0.970,Hu,16-23,17,12,0,29,58.621,58.621
2,0.970,Hu,23-5,20,11,0,31,64.516,64.516
2,0.970,Cw and Dg,16-23,4,26,0,30,13.333,13.333
2,0.970,Cw and Dg,23-5,15,15,0,30,50.000,50.000
2,0.970,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
2,0.970,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
2,0.970,Tree Swallow,16-23,2,0,0,2,100.000,100.000
2,0.970,Tree Swallow,23-5,0,2,0,2,0.000,0.000
2,0.970,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
2,0.970,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
2,0.970,Dg,16-23,15,15,0,30,50.000,50.000
2,0.970,Dg,23-5,29,1,0,30,96.667,96.667
2,0.970,Western Kingbird,16-23,0,2,0,2,0.000,0.000
2,0.970,Western Kingbird,23-5,0,2,0,2,0.000,0.000
2,0.970,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.970,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.970,Eared Grebe,16-23,0,0,0,0,NaN,NaN
2,0.970,Eared Grebe,23-5,3,1,0,4,75.000,75.000
2,0.970,cougar,16-23,0,1,0,1,0.000,0.000
2,0.970,cougar,23-5,0,1,0,1,0.000,0.000
2,0.970,Ocean Water,16-23,0,0,0,0,NaN,NaN
2,0.970,Ocean Water,23-5,0,10,0,10,0.000,0.000
2,0.970,Red Tailed Hawk,16-23,2,0,0,2,100.000,100.000
2,0.970,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
2,0.970,Dog,16-23,87,51,0,138,63.043,63.043
2,0.970,Dog,23-5,142,47,0,189,75.132,75.132
2,0.970,Human,16-23,1760,115,1,1876,93.867,93.817
2,0.970,Human,23-5,2232,92,3,2327,96.041,95.917
2,0.970,Wild Turkey,16-23,15,31,0,46,32.609,32.609
2,0.970,Wild Turkey,23-5,17,22,0,39,43.590,43.590
2,0.970,Clark Grebe,16-23,0,0,0,0,NaN,NaN
2,0.970,Clark Grebe,23-5,0,2,0,2,0.000,0.000
2,0.970,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.970,Seagull,23-5,47,20,0,67,70.149,70.149
2,0.970,Surf Scoter,16-23,0,0,0,0,NaN,NaN
2,0.970,Surf Scoter,23-5,0,2,0,2,0.000,0.000
2,0.970,Pigeon,16-23,140,98,2,240,58.824,58.333
2,0.970,Pigeon,23-5,181,108,2,291,62.630,62.199
2,0.970,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
2,0.970,Pacific Ocean Water,23-5,0,49,1,50,0.000,0.000
2,0.970,Cat,16-23,46,7,0,53,86.792,86.792
2,0.970,Cat,23-5,50,13,0,63,79.365,79.365
2,0.970,Horse,16-23,23,23,0,46,50.000,50.000
2,0.970,Horse,23-5,54,33,0,87,62.069,62.069
2,0.970,orangutan,16-23,0,1,0,1,0.000,0.000
2,0.970,orangutan,23-5,0,1,0,1,0.000,0.000
2,0.970,Bat,16-23,36,1,0,37,97.297,97.297
2,0.970,Bat,23-5,37,1,0,38,97.368,97.368
2,0.970,Deer,16-23,15,6,0,21,71.429,71.429
2,0.970,Deer,23-5,18,4,0,22,81.818,81.818
2,0.970,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.970,Great Horned Owl,23-5,1,6,0,7,14.286,14.286
2,0.970,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
2,0.970,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
2,0.970,Unknown Avian,16-23,0,2,0,2,0.000,0.000
2,0.970,Unknown Avian,23-5,0,2,0,2,0.000,0.000
2,0.970,Human UTI,16-23,98,41,0,139,70.504,70.504
2,0.970,Human UTI,23-5,111,27,3,141,80.435,78.723
2,0.970,unknown,16-23,1,10,0,11,9.091,9.091
2,0.970,unknown,23-5,5,6,0,11,45.455,45.455
2,0.970,SLO Creek Water,16-23,0,852,24,876,0.000,0.000
2,0.970,SLO Creek Water,23-5,8,1320,4,1332,0.602,0.601
2,0.970,Pig/Swine,16-23,17,9,0,26,65.385,65.385
2,0.970,Pig/Swine,23-5,13,11,1,25,54.167,52.000
2,0.970,Klebsiella,16-23,0,0,0,0,NaN,NaN
2,0.970,Klebsiella,23-5,0,0,0,0,NaN,NaN
2,0.970,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
2,0.970,Hu Cw and Dg,23-5,24,6,0,30,80.000,80.000
2,0.970,Ground Squirrel,16-23,121,51,2,174,70.349,69.540
2,0.970,Ground Squirrel,23-5,116,61,0,177,65.537,65.537
2,0.970,Opossum,16-23,2,4,0,6,33.333,33.333
2,0.970,Opossum,23-5,2,4,0,6,33.333,33.333
2,0.970,Cow,16-23,1364,417,8,1789,76.586,76.244
2,0.970,Cow,23-5,1376,399,4,1779,77.521,77.347
2,0.970,Deer Mouse,16-23,0,2,0,2,0.000,0.000
2,0.970,Deer Mouse,23-5,0,2,0,2,0.000,0.000
2,0.970,OVERALL,16-23,3998,2308,42,6348,63.400,62.980
2,0.970,OVERALL,23-5,4705,2856,49,7610,62.227,61.827
2,0.980,Chicken,16-23,20,20,0,40,50.000,50.000
2,0.980,Chicken,23-5,27,15,0,42,64.286,64.286
2,0.980,Sea Lion,16-23,2,0,0,2,100.000,100.000
2,0.980,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.980,Hu and Cw,16-23,19,10,1,30,65.517,63.333
2,0.980,Hu and Cw,23-5,15,15,0,30,50.000,50.000
2,0.980,Sheep,16-23,83,21,0,104,79.808,79.808
2,0.980,Sheep,23-5,75,21,2,98,78.125,76.531
2,0.980,Hu and Dg,16-23,16,16,0,32,50.000,50.000
2,0.980,Hu and Dg,23-5,18,12,0,30,60.000,60.000
2,0.980,Common Loon,16-23,0,2,0,2,0.000,0.000
2,0.980,Common Loon,23-5,0,2,0,2,0.000,0.000
2,0.980,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.980,Red-Winged Blackbird,23-5,1,1,0,2,50.000,50.000
2,0.980,Cw,16-23,12,18,0,30,40.000,40.000
2,0.980,Cw,23-5,18,12,0,30,60.000,60.000
2,0.980,Cliff Sparrow,16-23,20,8,0,28,71.429,71.429
2,0.980,Cliff Sparrow,23-5,14,15,0,29,48.276,48.276
2,0.980,Pig,16-23,20,17,0,37,54.054,54.054
2,0.980,Pig,23-5,17,17,0,34,50.000,50.000
2,0.980,Barn Owl,16-23,0,0,0,0,NaN,NaN
2,0.980,Barn Owl,23-5,0,2,0,2,0.000,0.000
2,0.980,Wild Pig,16-23,7,9,1,17,43.750,41.176
2,0.980,Wild Pig,23-5,6,4,0,10,60.000,60.000
2,0.980,Pennington Creek Water,16-23,0,333,12,345,0.000,0.000
2,0.980,Pennington Creek Water,23-5,0,429,36,465,0.000,0.000
2,0.980,Guinni,16-23,0,0,0,0,NaN,NaN
2,0.980,Guinni,23-5,0,2,0,2,0.000,0.000
2,0.980,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.980,Racoon,23-5,0,3,0,3,0.000,0.000
2,0.980,Hu,16-23,17,12,0,29,58.621,58.621
2,0.980,Hu,23-5,20,11,0,31,64.516,64.516
2,0.980,Cw and Dg,16-23,4,26,0,30,13.333,13.333
2,0.980,Cw and Dg,23-5,15,15,0,30,50.000,50.000
2,0.980,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
2,0.980,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
2,0.980,Tree Swallow,16-23,2,0,0,2,100.000,100.000
2,0.980,Tree Swallow,23-5,0,2,0,2,0.000,0.000
2,0.980,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
2,0.980,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
2,0.980,Dg,16-23,15,15,0,30,50.000,50.000
2,0.980,Dg,23-5,29,1,0,30,96.667,96.667
2,0.980,Western Kingbird,16-23,0,2,0,2,0.000,0.000
2,0.980,Western Kingbird,23-5,0,2,0,2,0.000,0.000
2,0.980,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.980,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.980,Eared Grebe,16-23,0,0,0,0,NaN,NaN
2,0.980,Eared Grebe,23-5,3,1,0,4,75.000,75.000
2,0.980,cougar,16-23,0,1,0,1,0.000,0.000
2,0.980,cougar,23-5,0,0,1,1,NaN,0.000
2,0.980,Ocean Water,16-23,0,0,0,0,NaN,NaN
2,0.980,Ocean Water,23-5,0,10,0,10,0.000,0.000
2,0.980,Red Tailed Hawk,16-23,2,0,0,2,100.000,100.000
2,0.980,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
2,0.980,Dog,16-23,86,50,2,138,63.235,62.319
2,0.980,Dog,23-5,142,47,0,189,75.132,75.132
2,0.980,Human,16-23,1760,113,3,1876,93.967,93.817
2,0.980,Human,23-5,2233,91,3,2327,96.084,95.960
2,0.980,Wild Turkey,16-23,15,31,0,46,32.609,32.609
2,0.980,Wild Turkey,23-5,17,22,0,39,43.590,43.590
2,0.980,Clark Grebe,16-23,0,0,0,0,NaN,NaN
2,0.980,Clark Grebe,23-5,0,2,0,2,0.000,0.000
2,0.980,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.980,Seagull,23-5,49,18,0,67,73.134,73.134
2,0.980,Surf Scoter,16-23,0,0,0,0,NaN,NaN
2,0.980,Surf Scoter,23-5,2,0,0,2,100.000,100.000
2,0.980,Pigeon,16-23,140,94,6,240,59.829,58.333
2,0.980,Pigeon,23-5,180,106,5,291,62.937,61.856
2,0.980,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
2,0.980,Pacific Ocean Water,23-5,0,45,5,50,0.000,0.000
2,0.980,Cat,16-23,46,7,0,53,86.792,86.792
2,0.980,Cat,23-5,50,13,0,63,79.365,79.365
2,0.980,Horse,16-23,23,23,0,46,50.000,50.000
2,0.980,Horse,23-5,54,33,0,87,62.069,62.069
2,0.980,orangutan,16-23,0,1,0,1,0.000,0.000
2,0.980,orangutan,23-5,0,1,0,1,0.000,0.000
2,0.980,Bat,16-23,36,1,0,37,97.297,97.297
2,0.980,Bat,23-5,37,1,0,38,97.368,97.368
2,0.980,Deer,16-23,15,6,0,21,71.429,71.429
2,0.980,Deer,23-5,18,3,1,22,85.714,81.818
2,0.980,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.980,Great Horned Owl,23-5,1,6,0,7,14.286,14.286
2,0.980,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
2,0.980,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
2,0.980,Unknown Avian,16-23,0,2,0,2,0.000,0.000
2,0.980,Unknown Avian,23-5,0,2,0,2,0.000,0.000
2,0.980,Human UTI,16-23,98,41,0,139,70.504,70.504
2,0.980,Human UTI,23-5,111,27,3,141,80.435,78.723
2,0.980,unknown,16-23,1,10,0,11,9.091,9.091
2,0.980,unknown,23-5,5,6,0,11,45.455,45.455
2,0.980,SLO Creek Water,16-23,0,846,30,876,0.000,0.000
2,0.980,SLO Creek Water,23-5,8,1310,14,1332,0.607,0.601
2,0.980,Pig/Swine,16-23,17,9,0,26,65.385,65.385
2,0.980,Pig/Swine,23-5,13,10,2,25,56.522,52.000
2,0.980,Klebsiella,16-23,0,0,0,0,NaN,NaN
2,0.980,Klebsiella,23-5,0,0,0,0,NaN,NaN
2,0.980,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
2,0.980,Hu Cw and Dg,23-5,24,6,0,30,80.000,80.000
2,0.980,Ground Squirrel,16-23,119,51,4,174,70.000,68.391
2,0.980,Ground Squirrel,23-5,117,60,0,177,66.102,66.102
2,0.980,Opossum,16-23,2,4,0,6,33.333,33.333
2,0.980,Opossum,23-5,2,4,0,6,33.333,33.333
2,0.980,Cow,16-23,1363,415,11,1789,76.659,76.188
2,0.980,Cow,23-5,1371,392,16,1779,77.765,77.066
2,0.980,Deer Mouse,16-23,0,2,0,2,0.000,0.000
2,0.980,Deer Mouse,23-5,0,2,0,2,0.000,0.000
2,0.980,OVERALL,16-23,3993,2285,70,6348,63.603,62.902
2,0.980,OVERALL,23-5,4704,2818,88,7610,62.537,61.813
2,0.990,Chicken,16-23,20,17,3,40,54.054,50.000
2,0.990,Chicken,23-5,27,15,0,42,64.286,64.286
2,0.990,Sea Lion,16-23,2,0,0,2,100.000,100.000
2,0.990,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.990,Hu and Cw,16-23,19,10,1,30,65.517,63.333
2,0.990,Hu and Cw,23-5,15,15,0,30,50.000,50.000
2,0.990,Sheep,16-23,82,20,2,104,80.392,78.846
2,0.990,Sheep,23-5,75,20,3,98,78.947,76.531
2,0.990,Hu and Dg,16-23,16,16,0,32,50.000,50.000
2,0.990,Hu and Dg,23-5,18,12,0,30,60.000,60.000
2,0.990,Common Loon,16-23,0,2,0,2,0.000,0.000
2,0.990,Common Loon,23-5,0,2,0,2,0.000,0.000
2,0.990,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.990,Red-Winged Blackbird,23-5,1,1,0,2,50.000,50.000
2,0.990,Cw,16-23,11,18,1,30,37.931,36.667
2,0.990,Cw,23-5,18,12,0,30,60.000,60.000
2,0.990,Cliff Sparrow,16-23,20,8,0,28,71.429,71.429
2,0.990,Cliff Sparrow,23-5,14,14,1,29,50.000,48.276
2,0.990,Pig,16-23,20,17,0,37,54.054,54.054
2,0.990,Pig,23-5,17,16,1,34,51.515,50.000
2,0.990,Barn Owl,16-23,0,0,0,0,NaN,NaN
2,0.990,Barn Owl,23-5,0,2,0,2,0.000,0.000
2,0.990,Wild Pig,16-23,7,9,1,17,43.750,41.176
2,0.990,Wild Pig,23-5,6,3,1,10,66.667,60.000
2,0.990,Pennington Creek Water,16-23,0,312,33,345,0.000,0.000
2,0.990,Pennington Creek Water,23-5,0,391,74,465,0.000,0.000
2,0.990,Guinni,16-23,0,0,0,0,NaN,NaN
2,0.990,Guinni,23-5,0,2,0,2,0.000,0.000
2,0.990,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.990,Racoon,23-5,0,3,0,3,0.000,0.000
2,0.990,Hu,16-23,17,12,0,29,58.621,58.621
2,0.990,Hu,23-5,20,11,0,31,64.516,64.516
2,0.990,Cw and Dg,16-23,4,26,0,30,13.333,13.333
2,0.990,Cw and Dg,23-5,15,15,0,30,50.000,50.000
2,0.990,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
2,0.990,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
2,0.990,Tree Swallow,16-23,2,0,0,2,100.000,100.000
2,0.990,Tree Swallow,23-5,0,2,0,2,0.000,0.000
2,0.990,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
2,0.990,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
2,0.990,Dg,16-23,15,15,0,30,50.000,50.000
2,0.990,Dg,23-5,29,1,0,30,96.667,96.667
2,0.990,Western Kingbird,16-23,0,2,0,2,0.000,0.000
2,0.990,Western Kingbird,23-5,0,2,0,2,0.000,0.000
2,0.990,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.990,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.990,Eared Grebe,16-23,0,0,0,0,NaN,NaN
2,0.990,Eared Grebe,23-5,3,1,0,4,75.000,75.000
2,0.990,cougar,16-23,0,1,0,1,0.000,0.000
2,0.990,cougar,23-5,0,0,1,1,NaN,0.000
2,0.990,Ocean Water,16-23,0,0,0,0,NaN,NaN
2,0.990,Ocean Water,23-5,0,10,0,10,0.000,0.000
2,0.990,Red Tailed Hawk,16-23,2,0,0,2,100.000,100.000
2,0.990,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
2,0.990,Dog,16-23,86,48,4,138,64.179,62.319
2,0.990,Dog,23-5,142,45,2,189,75.936,75.132
2,0.990,Human,16-23,1747,106,23,1876,94.280,93.124
2,0.990,Human,23-5,2227,87,13,2327,96.240,95.703
2,0.990,Wild Turkey,16-23,16,30,0,46,34.783,34.783
2,0.990,Wild Turkey,23-5,14,21,4,39,40.000,35.897
2,0.990,Clark Grebe,16-23,0,0,0,0,NaN,NaN
2,0.990,Clark Grebe,23-5,2,0,0,2,100.000,100.000
2,0.990,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.990,Seagull,23-5,49,16,2,67,75.385,73.134
2,0.990,Surf Scoter,16-23,0,0,0,0,NaN,NaN
2,0.990,Surf Scoter,23-5,2,0,0,2,100.000,100.000
2,0.990,Pigeon,16-23,139,86,15,240,61.778,57.917
2,0.990,Pigeon,23-5,181,98,12,291,64.875,62.199
2,0.990,Pacific Ocean Water,16-23,0,41,5,46,0.000,0.000
2,0.990,Pacific Ocean Water,23-5,0,38,12,50,0.000,0.000
2,0.990,Cat,16-23,46,6,1,53,88.462,86.792
2,0.990,Cat,23-5,49,13,1,63,79.032,77.778
2,0.990,Horse,16-23,23,21,2,46,52.273,50.000
2,0.990,Horse,23-5,53,33,1,87,61.628,60.920
2,0.990,orangutan,16-23,0,1,0,1,0.000,0.000
2,0.990,orangutan,23-5,0,1,0,1,0.000,0.000
2,0.990,Bat,16-23,36,1,0,37,97.297,97.297
2,0.990,Bat,23-5,37,1,0,38,97.368,97.368
2,0.990,Deer,16-23,15,5,1,21,75.000,71.429
2,0.990,Deer,23-5,18,2,2,22,90.000,81.818
2,0.990,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.990,Great Horned Owl,23-5,1,6,0,7,14.286,14.286
2,0.990,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
2,0.990,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
2,0.990,Unknown Avian,16-23,0,2,0,2,0.000,0.000
2,0.990,Unknown Avian,23-5,0,2,0,2,0.000,0.000
2,0.990,Human UTI,16-23,99,40,0,139,71.223,71.223
2,0.990,Human UTI,23-5,111,25,5,141,81.618,78.723
2,0.990,unknown,16-23,1,10,0,11,9.091,9.091
2,0.990,unknown,23-5,5,6,0,11,45.455,45.455
2,0.990,SLO Creek Water,16-23,0,817,59,876,0.000,0.000
2,0.990,SLO Creek Water,23-5,8,1227,97,1332,0.648,0.601
2,0.990,Pig/Swine,16-23,16,9,1,26,64.000,61.538
2,0.990,Pig/Swine,23-5,13,10,2,25,56.522,52.000
2,0.990,Klebsiella,16-23,0,0,0,0,NaN,NaN
2,0.990,Klebsiella,23-5,0,0,0,0,NaN,NaN
2,0.990,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
2,0.990,Hu Cw and Dg,23-5,24,6,0,30,80.000,80.000
2,0.990,Ground Squirrel,16-23,118,45,11,174,72.393,67.816
2,0.990,Ground Squirrel,23-5,115,57,5,177,66.860,64.972
2,0.990,Opossum,16-23,2,4,0,6,33.333,33.333
2,0.990,Opossum,23-5,4,2,0,6,66.667,66.667
2,0.990,Cow,16-23,1348,381,60,1789,77.964,75.349
2,0.990,Cow,23-5,1354,380,45,1779,78.085,76.110
2,0.990,Deer Mouse,16-23,0,2,0,2,0.000,0.000
2,0.990,Deer Mouse,23-5,0,2,0,2,0.000,0.000
2,0.990,OVERALL,16-23,3962,2163,223,6348,64.686,62.413
2,0.990,OVERALL,23-5,4679,2647,284,7610,63.868,61.485
2,1.000,Chicken,16-23,0,0,40,40,NaN,0.000
2,1.000,Chicken,23-5,0,0,42,42,NaN,0.000
2,1.000,Sea Lion,16-23,0,0,2,2,NaN,0.000
2,1.000,Sea Lion,23-5,0,0,4,4,NaN,0.000
2,1.000,Hu and Cw,16-23,0,0,30,30,NaN,0.000
2,1.000,Hu and Cw,23-5,0,0,30,30,NaN,0.000
2,1.000,Sheep,16-23,0,0,104,104,NaN,0.000
2,1.000,Sheep,23-5,0,0,98,98,NaN,0.000
2,1.000,Hu and Dg,16-23,0,0,32,32,NaN,0.000
2,1.000,Hu and Dg,23-5,0,0,30,30,NaN,0.000
2,1.000,Common Loon,16-23,0,0,2,2,NaN,0.000
2,1.000,Common Loon,23-5,0,0,2,2,NaN,0.000
2,1.000,Red-Winged Blackbird,16-23,0,0,2,2,NaN,0.000
2,1.000,Red-Winged Blackbird,23-5,0,0,2,2,NaN,0.000
2,1.000,Cw,16-23,0,0,30,30,NaN,0.000
2,1.000,Cw,23-5,0,0,30,30,NaN,0.000
2,1.000,Cliff Sparrow,16-23,0,0,28,28,NaN,0.000
2,1.000,Cliff Sparrow,23-5,0,0,29,29,NaN,0.000
2,1.000,Pig,16-23,0,0,37,37,NaN,0.000
2,1.000,Pig,23-5,0,0,34,34,NaN,0.000
2,1.000,Barn Owl,16-23,0,0,0,0,NaN,NaN
2,1.000,Barn Owl,23-5,0,0,2,2,NaN,0.000
2,1.000,Wild Pig,16-23,0,0,17,17,NaN,0.000
2,1.000,Wild Pig,23-5,0,0,10,10,NaN,0.000
2,1.000,Pennington Creek Water,16-23,0,0,345,345,NaN,0.000
2,1.000,Pennington Creek Water,23-5,0,0,465,465,NaN,0.000
2,1.000,Guinni,16-23,0,0,0,0,NaN,NaN
2,1.000,Guinni,23-5,0,0,2,2,NaN,0.000
2,1.000,Racoon,16-23,0,0,2,2,NaN,0.000
2,1.000,Racoon,23-5,0,0,3,3,NaN,0.000
2,1.000,Hu,16-23,0,0,29,29,NaN,0.000
2,1.000,Hu,23-5,0,0,31,31,NaN,0.000
2,1.000,Cw and Dg,16-23,0,0,30,30,NaN,0.000
2,1.000,Cw and Dg,23-5,0,0,30,30,NaN,0.000
2,1.000,Red Wind Blackbird,16-23,0,0,2,2,NaN,0.000
2,1.000,Red Wind Blackbird,23-5,0,0,2,2,NaN,0.000
2,1.000,Tree Swallow,16-23,0,0,2,2,NaN,0.000
2,1.000,Tree Swallow,23-5,0,0,2,2,NaN,0.000
2,1.000,Turkey Vulture,16-23,0,0,2,2,NaN,0.000
2,1.000,Turkey Vulture,23-5,0,0,3,3,NaN,0.000
2,1.000,Dg,16-23,0,0,30,30,NaN,0.000
2,1.000,Dg,23-5,0,0,30,30,NaN,0.000
2,1.000,Western Kingbird,16-23,0,0,2,2,NaN,0.000
2,1.000,Western Kingbird,23-5,0,0,2,2,NaN,0.000
2,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000
2,1.000,White Crowned Sparrow,23-5,0,0,15,15,NaN,0.000
2,1.000,Eared Grebe,16-23,0,0,0,0,NaN,NaN
2,1.000,Eared Grebe,23-5,0,0,4,4,NaN,0.000
2,1.000,cougar,16-23,0,0,1,1,NaN,0.000
2,1.000,cougar,23-5,0,0,1,1,NaN,0.000
2,1.000,Ocean Water,16-23,0,0,0,0,NaN,NaN
2,1.000,Ocean Water,23-5,0,0,10,10,NaN,0.000
2,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000
2,1.000,Red Tailed Hawk,23-5,0,0,3,3,NaN,0.000
2,1.000,Dog,16-23,0,0,138,138,NaN,0.000
2,1.000,Dog,23-5,0,0,189,189,NaN,0.000
2,1.000,Human,16-23,68,0,1808,1876,100.000,3.625
2,1.000,Human,23-5,90,0,2237,2327,100.000,3.868
2,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000
2,1.000,Wild Turkey,23-5,0,0,39,39,NaN,0.000
2,1.000,Clark Grebe,16-23,0,0,0,0,NaN,NaN
2,1.000,Clark Grebe,23-5,0,0,2,2,NaN,0.000
2,1.000,Seagull,16-23,0,0,0,0,NaN,NaN
2,1.000,Seagull,23-5,0,0,67,67,NaN,0.000
2,1.000,Surf Scoter,16-23,0,0,0,0,NaN,NaN
2,1.000,Surf Scoter,23-5,0,0,2,2,NaN,0.000
2,1.000,Pigeon,16-23,0,0,240,240,NaN,0.000
2,1.000,Pigeon,23-5,0,0,291,291,NaN,0.000
